@relation 'PC2_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 35 {B,C,A,D}
@attribute 4 {A,B,C,D}
@attribute 30 {A,C,B,D}
@attribute 31 {A,C,B,D}
@attribute 32 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 3 {A,B,C,D}
@attribute 36 {A,B,C,D}
@attribute 24 {A,B,D,C}
@attribute 23 {B,A,C,D}
@attribute 19 {B,A,C,D}
@attribute 33 {A,B,C,D}
@attribute 21 {A,C,B,D}
@attribute 20 {A,B,C,D}
@attribute 17 {B,D,A,C}
@attribute 12 {A,B,C,D}
@attribute 18 {B,C,A,D}
@attribute 25 {D,C,A,B}
@attribute 28 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 7 {B,C,D,A}
@attribute 6 {A,B,C,D}
@attribute 11 {D,A,C,B}
@attribute 10 {A,B,D,C}
@attribute 22 {B,A,C,D}
@attribute 29 {A,B,C,D}
@attribute 26 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 27 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 9 {A,B,D,C}
@attribute 16 {A,B,C,D}
@attribute 15 {B,A,C,D}
@attribute 13 {A,B,C,D}
@attribute 8 {A,B,C,D}
@attribute 14 {A,D}
@attribute class {FALSE,TRUE}

@data
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,B,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,B,A,A,A,B,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,D,A,A,A,A,B,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,D,B,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,D,B,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,A,C,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,A,C,A,D,A,B,B,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,D,A,A,C,A,D,A,B,B,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,B,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,C,A,D,A,D,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,A,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,A,A,C,A,D,A,C,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,B,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,B,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,C,A,A,B,B,B,C,A,A,C,A,D,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,B,A,A,B,B,B,C,A,A,C,A,D,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,C,A,B,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,B,A,B,B,B,B,C,A,A,C,A,D,A,B,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,C,A,B,A,A,A,B,B,B,A,A,B,B,B,B,C,A,A,C,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,B,B,B,B,A,B,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,C,C,A,A,C,A,D,A,A,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,A,C,A,A,C,A,D,A,C,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,C,A,B,A,A,A,B,B,B,A,B,B,D,B,B,C,A,A,C,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,C,B,C,A,A,A,B,B,B,A,B,B,D,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,C,C,A,A,D,A,D,A,A,D,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,A,A,D,A,D,A,C,C,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,D,A,D,A,B,D,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,C,A,A,B,B,B,C,A,A,D,A,D,A,B,D,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,B,A,B,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,B,B,A,B,A,A,A,A,B,B,A,A,A,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,B,A,C,A,A,A,A,B,B,A,A,B,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,B,A,C,A,A,A,B,B,B,A,A,B,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,B,B,C,A,A,A,B,B,B,A,B,B,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,C,B,C,A,A,A,B,B,B,A,B,B,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,B,A,C,B,A,A,B,B,B,A,A,B,D,B,B,C,A,A,B,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,A,A,A,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,C,A,D,A,D,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,A,A,C,A,D,A,C,B,A,A,A,B,B,A,B,A,A,A,FALSE
C,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,A,A,C,A,D,A,C,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,B,A,B,A,A,A,B,B,B,A,A,B,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,C,A,B,A,A,A,B,B,B,A,A,B,B,B,B,C,A,A,C,A,D,A,B,B,A,A,A,B,B,A,B,A,A,A,FALSE
B,B,B,A,C,B,A,A,B,B,B,A,A,B,D,B,B,C,A,A,C,A,D,A,B,A,A,A,A,B,B,D,B,A,A,A,FALSE
D,C,B,A,A,C,A,A,A,B,B,A,A,A,B,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,B,A,B,B,A,A,B,B,B,B,B,B,B,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,B,B,A,C,A,A,B,B,B,A,B,B,B,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,A,A,A,C,A,A,A,A,A,A,A,A,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,A,A,B,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,B,A,B,C,A,A,B,B,B,A,A,B,D,B,A,D,A,A,B,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,B,A,B,C,A,A,A,B,B,A,A,A,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,C,C,C,C,A,A,B,B,B,A,C,B,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,C,B,C,C,A,A,B,B,B,B,B,B,D,B,B,C,A,A,B,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,A,A,A,B,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,A,A,A,C,A,A,A,A,A,A,A,A,B,B,A,D,A,A,C,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,B,A,B,B,A,A,B,B,B,B,A,B,B,B,B,C,A,A,C,A,A,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,B,A,B,C,A,A,A,B,B,A,A,A,B,B,B,C,A,A,C,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,A,C,C,C,B,B,B,D,B,B,A,C,C,D,B,B,D,A,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
B,A,C,C,B,B,B,B,B,B,B,C,C,B,B,C,C,C,B,A,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,C,C,C,B,B,B,B,B,B,B,C,B,B,B,C,C,A,A,B,A,D,A,A,A,A,A,A,B,B,A,B,A,A,A,FALSE
B,A,C,C,C,B,B,B,B,B,B,B,C,B,D,B,C,C,A,A,B,A,D,A,A,A,A,A,A,B,B,B,B,A,A,A,FALSE
C,B,C,B,C,B,B,B,B,B,B,A,B,B,D,B,B,D,A,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,B,C,C,C,C,B,B,B,B,B,A,C,B,D,B,B,D,A,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,B,C,C,C,B,B,B,B,B,B,A,C,B,D,C,A,D,B,A,A,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,C,B,C,C,B,B,B,B,B,A,C,B,D,B,B,D,A,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,C,B,B,C,B,B,B,B,B,A,B,B,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,C,B,C,C,B,B,B,B,B,A,B,B,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,C,C,C,C,B,B,B,B,B,A,C,B,D,B,C,C,A,A,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,C,C,C,C,B,B,B,B,B,C,C,B,D,B,C,C,A,A,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,TRUE
C,C,C,A,B,C,B,B,A,B,B,A,A,A,B,B,B,C,A,A,B,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,C,C,C,C,B,B,B,B,B,A,C,B,D,B,B,C,A,A,B,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,C,C,C,C,B,B,B,B,B,C,C,B,D,B,C,C,A,A,B,A,D,A,A,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,D,C,C,C,C,C,D,B,B,A,D,C,D,C,A,D,C,A,A,A,D,A,C,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,D,C,C,C,C,C,D,B,B,A,D,C,D,C,B,D,C,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,D,C,C,C,C,C,D,C,C,A,D,C,D,C,B,D,C,A,A,A,D,A,B,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,D,C,D,C,C,C,D,C,C,B,D,C,D,C,C,D,C,A,A,A,D,A,A,A,A,A,A,B,A,A,B,A,A,A,FALSE
D,C,D,D,C,C,C,C,D,C,C,A,D,C,D,C,C,D,C,A,A,A,D,A,A,A,A,A,A,B,A,A,B,A,A,A,FALSE
C,C,C,C,C,C,C,C,D,B,B,A,C,C,D,C,B,C,C,A,A,A,D,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
C,C,D,C,C,C,C,C,D,B,B,B,D,C,D,C,B,C,C,A,B,A,A,A,B,A,A,A,A,B,B,A,B,A,A,A,FALSE
D,C,D,C,C,C,C,C,D,C,C,C,D,C,D,C,C,C,C,A,B,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,TRUE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,A,A,B,A,D,A,C,A,A,A,A,C,A,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
B,A,C,B,C,A,A,A,B,B,B,A,B,B,D,B,B,D,A,A,C,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,B,B,B,A,B,B,D,B,B,C,B,A,C,A,A,A,B,B,A,A,A,C,B,A,B,A,A,A,FALSE
C,B,A,A,B,A,A,A,A,A,A,A,A,A,D,B,A,D,A,A,B,A,D,A,D,A,A,A,A,C,A,A,B,A,A,A,FALSE
C,B,C,B,B,A,A,A,B,B,B,A,B,B,D,B,B,D,A,A,B,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
B,B,C,B,C,B,A,A,B,B,B,B,B,B,D,C,B,C,C,A,B,A,D,A,B,A,A,A,A,C,B,A,B,A,A,A,FALSE
C,C,B,B,C,B,A,A,B,B,B,C,B,B,D,B,B,C,B,A,C,A,D,A,B,A,A,A,A,C,B,A,B,A,A,A,FALSE
C,B,C,B,C,C,B,B,B,B,B,A,B,B,D,B,A,D,B,A,A,A,D,A,C,A,A,A,A,C,A,A,B,A,A,A,FALSE
D,C,C,C,C,C,B,B,B,B,B,A,C,B,D,B,B,D,A,A,A,A,D,A,B,A,A,A,A,C,A,B,B,A,A,A,FALSE
D,C,C,C,C,C,B,B,D,B,B,A,D,C,D,C,B,D,C,A,A,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
C,C,C,C,C,C,B,B,D,B,B,A,C,C,D,C,B,C,B,A,B,A,D,A,B,A,A,A,A,C,B,A,B,A,A,A,FALSE
D,C,D,D,D,C,C,C,D,C,C,A,D,C,D,C,B,D,C,A,A,A,D,A,A,A,A,A,A,C,A,A,B,A,A,A,FALSE
D,C,D,C,C,C,C,C,D,C,C,A,D,C,D,C,B,D,C,A,A,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
D,C,D,C,C,C,C,C,D,B,B,A,D,C,D,C,A,D,C,A,A,A,D,A,C,A,A,A,A,C,A,D,B,A,A,A,FALSE
D,C,D,D,D,C,C,C,D,C,C,A,D,C,D,C,B,D,D,A,A,A,D,A,B,A,A,A,A,C,A,D,B,A,A,A,FALSE
D,C,D,D,D,C,C,C,D,C,C,C,D,C,D,C,C,A,C,A,A,B,D,A,A,A,A,A,A,C,A,A,B,A,A,A,FALSE
D,D,D,D,D,C,C,C,D,C,C,A,D,D,D,C,B,D,D,A,A,A,D,A,B,A,A,A,A,C,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,C,B,A,A,B,B,A,A,A,A,B,A,B,A,A,A,FALSE
B,A,C,B,C,A,A,A,B,B,B,C,B,B,D,C,B,A,A,B,D,C,D,B,B,D,A,A,A,A,A,A,B,A,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,C,B,A,A,B,B,B,B,B,A,D,A,B,B,A,D,FALSE
C,A,B,A,B,A,A,A,A,B,B,B,A,A,B,B,B,D,A,B,C,B,A,A,B,B,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,C,B,A,A,A,A,B,B,B,B,B,B,B,B,C,D,A,B,C,B,A,A,A,B,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,C,B,B,A,A,A,B,B,B,C,B,B,B,B,C,D,A,B,C,B,A,A,A,B,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,C,B,D,A,B,C,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,C,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,C,B,A,A,B,B,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,C,B,A,A,B,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,C,B,A,A,B,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,C,B,A,A,B,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,B,B,A,A,A,B,B,B,C,B,B,B,B,B,A,A,B,C,B,A,A,B,B,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,C,A,A,B,C,B,A,A,A,B,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,B,A,A,B,B,B,B,A,B,B,B,C,A,A,B,C,B,A,A,A,B,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,C,C,C,A,A,A,B,B,B,B,C,B,B,B,C,A,B,B,C,B,A,A,A,B,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,C,B,A,A,B,B,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,C,B,A,A,B,B,B,B,B,A,B,A,B,B,B,D,FALSE
C,A,B,A,B,A,A,A,A,B,B,B,A,A,B,B,B,D,A,B,C,B,A,A,B,B,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,B,A,B,A,A,A,B,B,B,C,B,B,B,B,B,D,A,B,C,B,A,A,A,B,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,B,A,B,A,A,A,B,B,B,C,A,B,B,B,C,D,A,B,C,B,A,A,A,B,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,B,B,B,B,A,A,B,C,B,D,A,B,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,B,C,A,A,B,C,B,D,A,A,C,B,B,B,A,B,A,B,A,B,A,FALSE
C,A,C,B,B,A,A,A,B,B,B,C,B,B,B,B,C,A,A,B,C,B,D,A,A,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,C,B,B,A,A,A,B,B,B,A,B,B,D,B,B,A,A,B,C,B,D,A,B,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,B,A,A,A,B,B,B,C,A,B,B,B,C,D,A,B,C,B,D,A,A,C,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,B,B,A,A,A,A,B,B,B,C,B,B,B,B,C,D,A,B,C,B,A,A,A,C,B,B,B,A,D,A,B,B,B,A,FALSE
B,A,C,B,A,A,A,A,B,B,B,B,B,B,B,B,C,D,A,B,C,B,A,A,A,C,B,B,B,A,D,B,B,B,B,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,B,B,B,B,A,B,B,C,B,A,A,B,C,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,B,A,A,A,B,B,B,C,A,B,B,B,C,A,A,B,C,B,A,A,A,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,C,A,A,A,A,A,B,B,B,C,B,B,B,B,C,A,B,B,C,B,A,A,A,C,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,A,B,C,D,A,B,C,B,A,A,A,D,B,B,B,A,B,A,B,B,C,D,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,B,B,B,B,D,B,B,C,B,A,A,B,C,B,B,B,A,B,A,B,B,C,D,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,B,C,D,A,B,C,B,A,A,A,C,B,B,B,A,B,A,B,B,C,D,FALSE
B,A,B,A,B,A,A,A,A,B,B,B,A,B,B,C,B,A,B,B,C,B,A,A,B,C,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,C,A,B,A,A,A,B,B,B,C,B,B,B,C,C,A,B,B,C,B,A,A,A,C,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,C,C,D,B,B,C,B,A,A,A,C,B,B,B,A,B,A,B,B,C,A,FALSE
B,A,B,A,A,A,A,A,B,B,B,B,A,B,B,B,C,D,A,B,C,B,A,A,A,D,B,B,B,A,D,A,B,B,C,A,FALSE
B,A,B,B,A,A,A,A,B,B,B,B,B,B,B,C,C,D,B,B,C,B,A,A,A,D,B,B,B,A,D,A,B,B,C,A,FALSE
A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,C,A,A,B,D,B,A,A,A,D,B,B,B,A,D,A,B,A,A,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,A,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,A,D,FALSE
A,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,D,A,B,D,B,D,A,B,D,B,B,B,A,D,A,B,B,A,D,FALSE
B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,C,A,A,B,D,B,A,A,A,C,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,C,A,A,B,D,B,A,A,A,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,B,C,A,A,B,D,B,A,A,A,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,B,B,B,C,A,A,B,D,B,A,A,A,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,B,B,D,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,D,A,B,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,B,C,A,A,B,D,B,D,A,A,D,B,B,B,A,B,A,B,A,B,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,B,D,A,B,D,B,A,A,B,D,B,B,B,A,D,A,B,B,B,D,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,C,C,D,B,B,D,B,A,A,A,D,B,B,B,A,D,A,B,B,B,D,FALSE
A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,B,A,A,A,B,C,A,A,B,D,B,A,A,A,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,A,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B,B,A,B,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,B,A,A,A,A,B,B,B,A,B,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,C,A,FALSE
B,A,B,A,B,A,A,A,B,B,B,B,A,B,B,B,B,A,A,B,D,B,A,A,B,D,B,B,B,A,B,A,B,A,C,A,FALSE
